text,isnegative,importance
"Another concern would be how to actually set it, because when I tried to set ""Switch.System.Windows.Controls.ItemsControlDoesNotSupportAutomation"" in OnStartup, non-zero value was already cached in System.Windows.AccessibilitySwitches and I had to use reflection on #url to actually set it."
"Another contributor was the binder resolving #code as the field, rather than the type itself."
"Another distant alternative would be using custom positional patterns, so we could do #code"
"Another helper function OnTrackingSessionUpdated which raises the session update events already had checks for this, but UpdateTrackingSessionIfRenamable bypassed that."
"Another idea to keep things consistent (but not being on the two extremes) is to only auto complete #code on #code, and never on #code"
"Another option, which I briefly mentioned in a comment somewhere, is to expose a variant like #code - which would mean that if the high bit is set (of whatever byte we think is most convenient for the larger types, probably the first one in memory I would think / or of the value, would have to think more about what would be the best solution), then you're guaranteed to get #code."
"Another PR, #8712, attempts to resolve this issue by partially reverting the changes made in #6862, but this approach does not fundamentally address the problem."
"Another special case was also removed, deciding not to add an additional increment of indentation when inside a separated syntax list, since that decision is always ignored when inside a separated syntax list."
"Another thing to note here, as far as I can see, NativeAOT doesn't seem to cache the #code at all and seems to fetch it on every call."
"Another update, I have got the bookkeeping numbers as well (sadly I gave up the mark array bytes for simplicity)."
"Any control derived from #code (#code, #code) never disconnected from the #code callback when #code is called."
"Any text typed while the control is hidden is applied when the control becomes visible again, due to platform-specific behavior in managing focus and keyboard input."
"Anyway, although I have to add some extra test cases, but my code is now ready for reviewed."
"Anyway, before going further with this one, I wanted to double-check with you if this will ever be taken in consideration."
"Anyway, such a flag may be useful for other code fixes that involve syntax node removal."
"Anyway, this fixes scenarios from #8679 and breaks all scenarios from #6862, which begs a question: can we do better?"
"Anyways, no reason to priorize this, I just wanted to get it in working order before looking at the other ActiveX issues I have on my todo list ;-)"
"AOT of some assemblies can lead to compilation crashes, on iOS for example."
"Apologies - I thought a little bit about this, and I was wrong above."
